layer,coordinate,seed,teacher_direction_norm,teacher_direction_over_mean_base_norm,teacher_half_split_cosine,teacher_mean_row_cosine_to_direction,student_teacherward_projection,student_fraction_of_teacher_direction,student_cosine_to_teacher_direction,student_delta_norm,student_delta_over_mean_base_norm
25,transported_jspace,54102,98.76828002929688,0.3964920359830196,0.9639515280723572,0.7387248873710632,47.81574249267578,0.4841204329820522,0.3025597929954529,158.03732299804688,0.6344196733831466
25,transported_jspace,54103,98.76828002929688,0.3964920359830196,0.9639515280723572,0.7387248873710632,49.339637756347656,0.4995494276270926,0.3062781095504761,161.09423828125,0.6466912504937867
26,transported_jspace,54101,124.15299224853516,0.41816120993017497,0.9605841636657715,0.7449296116828918,40.46432876586914,0.32592310529951457,0.22146612405776978,182.71115112304688,0.6153916602219451
26,transported_jspace,54102,124.15299224853516,0.41816120993017497,0.9605841636657715,0.7449296116828918,46.57024002075195,0.37510364573030597,0.23949678242206573,194.45037841796875,0.6549306950884026
26,transported_jspace,54103,124.15299224853516,0.41816120993017497,0.9605841636657715,0.7449296116828918,53.13193130493164,0.4279553021047588,0.26138028502464294,203.27444458007812,0.6846511401298319
27,transported_jspace,54101,150.10107421875,0.41461141517653627,0.9605774283409119,0.7296251654624939,41.74385070800781,0.278104943121009,0.18954500555992126,220.2318878173828,0.608327789459345
27,transported_jspace,54102,150.10107421875,0.41461141517653627,0.9605774283409119,0.7296251654624939,45.59347915649414,0.30375185116962206,0.1829492449760437,249.2138671875,0.6883822430587213
27,transported_jspace,54103,150.10107421875,0.41461141517653627,0.9605774283409119,0.7296251654624939,56.56142807006836,0.37682227368765187,0.21880871057510376,258.4971618652344,0.7140246974106933
28,transported_jspace,54101,178.14112854003906,0.4280901462963596,0.9535067081451416,0.7194802165031433,28.190608978271484,0.15824873912783904,0.1107618510723114,254.5154571533203,0.6116249525328501
28,transported_jspace,54102,178.14112854003906,0.4280901462963596,0.9535067081451416,0.7194802165031433,30.88818359375,0.17339164653830944,0.10832712054252625,285.1380310058594,0.6852139222892536
28,transported_jspace,54103,178.14112854003906,0.4280901462963596,0.9535067081451416,0.7194802165031433,43.142757415771484,0.24218302516296625,0.14891856908798218,289.70709228515625,0.6961938129384341
29,transported_jspace,54101,205.71066284179688,0.4607116831400034,0.9519075751304626,0.7212913036346436,29.153596878051758,0.14172136959411055,0.10922281444072723,266.9185791015625,0.5977935520716872
29,transported_jspace,54102,205.71066284179688,0.4607116831400034,0.9519075751304626,0.7212913036346436,29.597152709960938,0.14387758175045512,0.09476110339164734,312.3343811035156,0.6995072420303082
29,transported_jspace,54103,205.71066284179688,0.4607116831400034,0.9519075751304626,0.7212913036346436,44.455055236816406,0.2161047688179628,0.14244814217090607,312.07891845703125,0.6989351053009073
30,transported_jspace,54101,234.32162475585938,0.46736182690501543,0.9507033228874207,0.7095137238502502,47.29329299926758,0.2018306805807729,0.16007070243358612,295.4525146484375,0.5892893033395618
30,transported_jspace,54102,234.32162475585938,0.46736182690501543,0.9507033228874207,0.7095137238502502,51.52111053466797,0.21987347769693905,0.15565016865730286,331.005859375,0.6602015640466246
30,transported_jspace,54103,234.32162475585938,0.46736182690501543,0.9507033228874207,0.7095137238502502,65.37728881835938,0.27900663836074124,0.19217416644096375,340.1980895996094,0.6785357554196191
